ID,Num,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8,Data_9,Data_10,Data_11,Data_12,Data_13,Data_14,Data_15,Data_16
396,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
397,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
398,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.25,0.25,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
399,6,0,360,720,1440,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
400,6,0,360,720,1440,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
401,6,0,360,720,1440,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,0.95,0.95,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
402,6,0,360,720,1440,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
403,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
404,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
405,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
406,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
407,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
408,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
409,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
410,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.7,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
411,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
412,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
413,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
414,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
415,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
416,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.2,-0.2,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
417,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
418,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.55,0.7,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
419,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
420,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
421,13,540,600,1020,1080,1320,1380,1440,1920,2040,2400,2460,2520,2870,1061997773,1061997773,1061997773,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0
422,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
423,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
424,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
425,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
426,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
427,10,0,360,720,840,1440,1980,2100,2160,2220,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
428,10,0,360,720,840,1440,1980,2100,2160,2220,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.1,-0.25,0.1,0.3,0.3,0.3,0.3,0.3,0.291667,0.25,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
429,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
430,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
431,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
432,8,0,360,720,750,1440,2130,2160,2520,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
433,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
434,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-2,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
435,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
436,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
437,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
438,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
439,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
440,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-1,-1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
441,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
442,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.85,0.85,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
443,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
444,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
445,3,0,720,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
446,3,0,720,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.01,0.01,0.01,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
447,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
448,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.7,0.7,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
449,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
450,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
451,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
452,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.1,-0.1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
453,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
454,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0,0,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
455,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
456,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
457,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
458,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0,0,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
459,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
460,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
461,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
462,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
463,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
464,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
465,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
466,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
467,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
468,1,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
469,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
470,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.25,0.25,0,0.25,0.25,0.25,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
471,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
472,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
473,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,0.95,0.95,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
474,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
475,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
476,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
477,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
478,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.5,0.5,0.5,0.5,0.5,0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
479,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,0.95,0.95,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
480,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,1,1,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
481,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
482,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.3,-0.3,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
483,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
484,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.7,0.6,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
485,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,0.95,0.95,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
486,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,1,1,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
487,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
488,2,0,1440,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-858993460,-0.5,-0.5,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200,-107374200
