ID,RaceID,SexID,BaseSection,TextureName_1,TextureName_2,TextureName_3,Flags,VariationIndex,ColorIndex
1468,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_01.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_01.blp,,1,3,1
1469,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_02.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_02.blp,,1,3,2
1470,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_03.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_03.blp,,1,3,3
1471,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_04.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_04.blp,,1,3,4
1472,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_05.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_05.blp,,1,3,5
1473,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_06.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_06.blp,,1,3,6
1474,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_07.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_07.blp,,1,3,7
1475,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower03_08.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper03_08.blp,,1,3,8
1476,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_00.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_00.blp,,1,4,0
1477,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_01.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_01.blp,,1,4,1
1478,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_02.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_02.blp,,1,4,2
1479,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_03.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_03.blp,,1,4,3
1480,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_04.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_04.blp,,1,4,4
1481,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_05.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_05.blp,,1,4,5
1482,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_06.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_06.blp,,1,4,6
1483,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_07.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_07.blp,,1,4,7
1484,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower04_08.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper04_08.blp,,1,4,8
1485,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_00.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_00.blp,,1,5,0
1486,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_01.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_01.blp,,1,5,1
1487,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_02.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_02.blp,,1,5,2
1488,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_03.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_03.blp,,1,5,3
1489,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_04.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_04.blp,,1,5,4
1490,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_05.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_05.blp,,1,5,5
1491,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_06.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_06.blp,,1,5,6
1492,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_07.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_07.blp,,1,5,7
1493,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower05_08.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper05_08.blp,,1,5,8
1494,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_00.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_00.blp,,1,6,0
1495,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_01.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_01.blp,,1,6,1
1496,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_02.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_02.blp,,1,6,2
1497,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_03.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_03.blp,,1,6,3
1498,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_04.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_04.blp,,1,6,4
1499,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_05.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_05.blp,,1,6,5
1500,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_06.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_06.blp,,1,6,6
1501,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_07.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_07.blp,,1,6,7
1502,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower06_08.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper06_08.blp,,1,6,8
1503,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_00.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_00.blp,,1,7,0
1504,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_01.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_01.blp,,1,7,1
1505,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_02.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_02.blp,,1,7,2
1506,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_03.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_03.blp,,1,7,3
1507,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_04.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_04.blp,,1,7,4
1508,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_05.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_05.blp,,1,7,5
1509,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_06.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_06.blp,,1,7,6
1510,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_07.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_07.blp,,1,7,7
1511,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower07_08.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper07_08.blp,,1,7,8
1512,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_00.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_00.blp,,1,8,0
1513,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_01.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_01.blp,,1,8,1
1514,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_02.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_02.blp,,1,8,2
1515,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_03.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_03.blp,,1,8,3
1516,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_04.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_04.blp,,1,8,4
1517,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_05.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_05.blp,,1,8,5
1518,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_06.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_06.blp,,1,8,6
1519,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_07.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_07.blp,,1,8,7
1520,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower08_08.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper08_08.blp,,1,8,8
1521,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_00.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_00.blp,,1,9,0
1522,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_01.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_01.blp,,1,9,1
1523,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_02.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_02.blp,,1,9,2
1524,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_03.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_03.blp,,1,9,3
1525,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_04.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_04.blp,,1,9,4
1526,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_05.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_05.blp,,1,9,5
1527,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_06.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_06.blp,,1,9,6
1528,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_07.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_07.blp,,1,9,7
1529,3,1,1,Character\Dwarf\Female\DwarfFemaleFaceLower09_08.blp,Character\Dwarf\Female\DwarfFemaleFaceUpper09_08.blp,,1,9,8
1533,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,0,0
1534,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,0,1
1535,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,0,2
1536,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,0,3
1537,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,0,4
1538,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,0,5
1539,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,0,6
1540,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,0,7
1541,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,0,8
1542,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,0,9
1543,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,1,0
1544,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,1,1
1545,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,1,2
1546,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,1,3
1547,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,1,4
1548,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,1,5
1549,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,1,6
1550,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,1,7
1551,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,1,8
1552,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,1,9
1553,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,2,0
1554,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,2,1
1555,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,2,2
1556,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,2,3
1557,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,2,4
1558,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,2,5
1559,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,2,6
1560,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,2,7
1561,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,2,8
1562,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,2,9
1563,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,3,0
1564,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,3,1
1565,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,3,2
1566,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,3,3
1567,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,3,4
1568,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,3,5
1569,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,3,6
1570,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,3,7
1571,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,3,8
1572,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,3,9
1573,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,4,0
1574,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,4,1
1575,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,4,2
1576,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,4,3
1577,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,4,4
1578,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,4,5
1579,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,4,6
1580,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,4,7
1581,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,4,8
1582,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,4,9
1583,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,5,0
1584,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,5,1
1585,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,5,2
1586,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,5,3
1587,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,5,4
1588,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,5,5
1589,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,5,6
1590,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,5,7
1591,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,5,8
1592,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,5,9
1593,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,6,0
1594,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,6,1
1595,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,6,2
1596,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,6,3
1597,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,6,4
1598,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,6,5
1599,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,6,6
1600,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,6,7
1601,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,6,8
1602,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,6,9
1603,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,7,0
1604,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,7,1
1605,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,7,2
1606,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,7,3
1607,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,7,4
1608,3,1,3,Character\Dwarf\Hair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_05.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_05.blp,17,7,5
1609,3,1,3,Character\Dwarf\Hair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_06.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_06.blp,17,7,6
1610,3,1,3,Character\Dwarf\Hair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_07.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_07.blp,17,7,7
1611,3,1,3,Character\Dwarf\Hair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_08.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_08.blp,17,7,8
1612,3,1,3,Character\Dwarf\Hair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_09.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_09.blp,17,7,9
1613,3,1,3,Character\Dwarf\Hair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_00.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_00.blp,17,8,0
1614,3,1,3,Character\Dwarf\Hair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_01.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_01.blp,17,8,1
1615,3,1,3,Character\Dwarf\Hair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_02.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_02.blp,17,8,2
1616,3,1,3,Character\Dwarf\Hair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_03.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_03.blp,17,8,3
1617,3,1,3,Character\Dwarf\Hair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpLowerHair00_04.blp,Character\Dwarf\Female\DwarfFemaleScalpUpperHair00_04.blp,17,8,4
